BookingID	Travel Type	Class	Seat Number	PassengerID	FlightID
11757	Business travel	Business	120	19770	71215
18787	Business travel	Business	122	90689	16232
22140	Business travel	Business	244	6295	38912
15738	Business travel	Eco	122	32541	72980
20095	Personal Travel	Business	122	114539	7321
15752	Business travel	Eco	122	49871	71049
14787	Business travel	Business	122	34867	120259
24741	Business travel	Business	122	64797	34325
23667	Business travel	Eco	122	123018	114552
13355	Business travel	Business	122	121975	101237
12179	Business travel	Business	122	108481	37777
16311	Business travel	Business	122	87925	72289
13980	Business travel	Eco	122	127400	97786
25910	Business travel	Business	122	23740	129114
24620	Business travel	Business	122	108495	26376
23613	Business travel	Business	122	117562	120103
11033	Business travel	Business	122	67833	118799
11225	Business travel	Business	122	68083	27988
24272	Business travel	Business	122	124493	18716
28303	Business travel	Business	122	124089	119664
25699	Business travel	Business	122	88296	43160
11817	Business travel	Eco	122	36914	58998
21951	Business travel	Business	122	108846	89299
22843	Business travel	Business	122	107693	42049
26800	Business travel	Business	122	56552	61674
27484	Business travel	Business	122	81073	58440
23724	Business travel	Eco	122	41024	125957
12023	Personal Travel	Eco	122	5156	3986
20152	Personal Travel	Eco	122	53495	9956
22023	Business travel	Business	122	111922	3518
26786	Business travel	Eco	122	5069	101722
24900	Personal Travel	Eco Plus	120	65689	80248
27388	Personal Travel	Eco	122	25805	56957
29343	Personal Travel	Eco	122	127278	29731
14519	Personal Travel	Business	122	32010	9015
28096	Business travel	Eco	122	45231	38571
27117	Business travel	Business	122	21083	66302
11822	Personal Travel	Eco	244	3408	24754
26677	Business travel	Eco	122	111374	20873
14004	Personal Travel	Eco	122	109078	54089
24493	Business travel	Eco	122	67080	32824
20219	Personal Travel	Eco	122	53059	8045
13901	Personal Travel	Eco	122	128054	85413
29131	Personal Travel	Eco	130	85612	54461
18832	Personal Travel	Eco	122	95657	98383
26411	Business travel	Business	122	25909	79983
21490	Personal Travel	Eco	150	35546	87158
25502	Business travel	Business	122	16090	83398
23478	Personal Travel	Eco	244	99186	98250
11743	Personal Travel	Eco Plus	122	11486	104842
19673	Business travel	Eco	122	113158	2753
11193	Business travel	Business	122	68146	57875
18061	Personal Travel	Eco	122	62250	107398
21231	Business travel	Eco	122	114672	32067
12251	Business travel	Eco	120	10620	94488
21364	Personal Travel	Eco	122	106981	20808
27205	Business travel	Business	122	69512	120160
24280	Personal Travel	Eco Plus	150	29188	22773
16992	Business travel	Eco	244	22154	21475
15103	Business travel	Eco	244	43280	85245
24880	Business travel	Eco	122	105731	6078
18030	Business travel	Business	122	26614	65519
24488	Business travel	Business	122	63163	8598
27598	Business travel	Business	122	106431	45487
14651	Business travel	Eco	122	96504	101149
20212	Personal Travel	Eco Plus	244	112559	54452
15384	Personal Travel	Eco	122	68587	45242
23543	Personal Travel	Eco Plus	366	71293	74324
26673	Personal Travel	Eco	122	21552	121119
16627	Business travel	Business	148	119045	108220
21600	Business travel	Eco	130	4583	72242
17401	Business travel	Eco	122	21968	86342
16931	Business travel	Business	122	4367	70702
25922	Business travel	Business	122	113028	75983
26022	Business travel	Business	122	71964	68945
26814	Business travel	Business	122	68970	58925
16972	Personal Travel	Eco	122	109978	1120
12528	Personal Travel	Eco	122	67167	19795
24869	Personal Travel	Eco	122	86516	112261
24413	Personal Travel	Eco	122	125219	46577
11113	Business travel	Eco	122	39256	36003
26731	Business travel	Business	130	34691	64584
20547	Personal Travel	Eco	122	84546	118964
26268	Business travel	Business	244	108689	3858
20105	Personal Travel	Eco	120	108470	61303
15768	Business travel	Business	244	60690	121351
19594	Business travel	Business	122	17095	101816
28136	Business travel	Business	122	81991	46839
19221	Personal Travel	Eco	122	50519	5041
18590	Personal Travel	Eco Plus	122	2477	56497
20790	Business travel	Business	122	851	36104
22994	Business travel	Eco	122	90015	45863
28930	Business travel	Business	122	58618	120192
24651	Business travel	Business	122	70322	87259
21279	Personal Travel	Eco Plus	122	51399	114951
22280	Personal Travel	Eco	122	63950	7206
14509	Business travel	Business	244	129715	86033
18788	Business travel	Business	122	12615	25945
17279	Business travel	Business	366	122954	63945
24832	Business travel	Business	120	21658	87471
17506	Personal Travel	Eco	122	21814	65663
13281	Business travel	Business	122	35341	4190
28244	Personal Travel	Eco Plus	122	78855	122700
16526	Personal Travel	Eco	122	127757	120466
27465	Personal Travel	Eco	122	65922	127207
17439	Personal Travel	Eco	120	114308	37511
23383	Business travel	Business	122	30955	40069
17063	Personal Travel	Eco	122	69609	27586
15401	Personal Travel	Eco	122	110920	66532
18319	Business travel	Business	122	21845	89348
12093	Personal Travel	Eco	122	60010	105949
26496	Business travel	Eco Plus	122	24667	70098
27666	Business travel	Eco	122	32033	26619
16946	Business travel	Business	122	21779	39809
13911	Personal Travel	Eco	122	93311	36953
21366	Business travel	Business	122	8967	114788
13238	Business travel	Business	244	39231	4825
15828	Business travel	Business	122	92387	106577
20386	Business travel	Eco Plus	122	33236	90723
18871	Business travel	Eco	122	98785	27934
15212	Business travel	Eco	108	72950	90157
16190	Personal Travel	Eco	504	17883	24543
22401	Personal Travel	Eco	122	71994	123031
19048	Personal Travel	Eco	90	116279	116658
15315	Personal Travel	Eco	396	104048	111739
12145	Personal Travel	Eco	122	67901	24475
13189	Business travel	Business	18	39856	106147
14243	Personal Travel	Eco	36	8985	80633
25716	Business travel	Business	667	85178	87798
11368	Business travel	Business	122	64656	109128
27237	Personal Travel	Eco	360	50608	82345
11976	Business travel	Business	612	80554	12921
18858	Personal Travel	Eco	720	117250	74834
14087	Business travel	Business	130	125973	12184
28209	Personal Travel	Eco	288	8527	30255
16613	Business travel	Business	122	68509	62867
12157	Business travel	Business	122	82346	47387
22184	Personal Travel	Eco	122	72604	21927
26433	Personal Travel	Eco	122	114331	99977
24840	Personal Travel	Eco	120	55586	21896
27658	Business travel	Business	122	108751	31914
26051	Personal Travel	Eco	122	115977	107458
13717	Personal Travel	Eco	148	3497	71195
11510	Business travel	Business	122	2383	124841
20920	Business travel	Business	122	45214	116507
27876	Business travel	Business	122	6545	3165
14005	Personal Travel	Eco	122	46945	47191
29272	Business travel	Eco	122	38955	108334
18808	Personal Travel	Eco	122	71274	70283
15785	Business travel	Business	122	113157	91013
21548	Personal Travel	Eco Plus	122	120033	96993
28039	Personal Travel	Eco	122	100643	69576
26434	Personal Travel	Eco	122	24291	10635
28144	Business travel	Business	120	65329	108699
28280	Personal Travel	Business	122	4757	90453
13172	Business travel	Business	122	73395	65596
13839	Personal Travel	Eco	122	20275	32310
13592	Business travel	Business	122	56126	85940
24798	Personal Travel	Eco	122	9591	44701
23977	Personal Travel	Eco	122	8998	32088
28683	Personal Travel	Eco	122	106665	68198
27836	Personal Travel	Business	120	5646	53552
21529	Personal Travel	Eco	244	25592	32258
17216	Personal Travel	Eco Plus	122	96558	38453
24219	Business travel	Business	150	50447	120955
28373	Personal Travel	Eco	122	128847	124000
18618	Personal Travel	Eco	120	104052	41445
25673	Personal Travel	Eco	122	33862	87265
17719	Business travel	Business	122	87466	74941
25593	Business travel	Business	122	85796	92047
15447	Personal Travel	Eco Plus	122	29196	19359
28559	Business travel	Eco Plus	122	93655	45005
13780	Business travel	Eco Plus	122	24301	18896
28707	Personal Travel	Eco	122	22861	108678
11440	Business travel	Business	120	112798	83871
27760	Business travel	Eco Plus	122	16037	41851
18128	Personal Travel	Eco	122	98672	84097
26380	Business travel	Eco	120	30256	63376
19309	Business travel	Business	130	110534	64911
28736	Business travel	Business	122	7646	81086
14977	Business travel	Business	122	119701	20556
20974	Business travel	Business	122	101473	95478
11401	Business travel	Business	122	28778	15381
14704	Personal Travel	Eco	122	17675	29662
15637	Business travel	Business	122	86433	94529
17823	Business travel	Business	122	88124	94564
14994	Personal Travel	Eco	122	75237	2380
21090	Business travel	Eco	120	24657	121743
19517	Business travel	Business	122	44509	8486
22567	Business travel	Business	122	115000	96060
21095	Business travel	Business	122	14242	33352
14785	Business travel	Business	122	126242	110917
11345	Personal Travel	Business	122	12015	65330
19475	Personal Travel	Eco	122	124840	10555
21866	Business travel	Eco	120	31346	77391
26902	Business travel	Business	122	50269	62239
28512	Business travel	Business	122	84328	14485
12734	Personal Travel	Eco	122	33855	92827
12849	Business travel	Business	122	83837	87579
19922	Business travel	Business	122	122033	4516
18008	Business travel	Business	122	32722	32619
23780	Personal Travel	Eco	122	104063	59758
28725	Business travel	Eco	122	26298	119411
27857	Business travel	Business	122	67400	5692
19434	Business travel	Business	122	39192	17992
27961	Business travel	Eco	122	35692	88732
21859	Personal Travel	Eco	122	119964	52095
12485	Personal Travel	Eco	122	66753	116455
23866	Business travel	Eco	122	28101	111058
24034	Business travel	Eco	122	42957	38018
19920	Personal Travel	Eco	120	120248	65254
15519	Personal Travel	Eco Plus	122	71103	83833
15053	Business travel	Business	130	101591	77414
28466	Business travel	Eco	122	42160	13348
19610	Business travel	Eco	30	76083	45850
14495	Personal Travel	Eco	122	113617	34637
16490	Business travel	Eco	122	18798	125692
26774	Personal Travel	Eco	175	72100	17072
19630	Personal Travel	Eco	122	104442	49881
27067	Business travel	Business	122	16953	111547
26535	Personal Travel	Eco Plus	122	22539	124189
16633	Business travel	Eco	122	89349	45555
26466	Business travel	Business	122	78287	128328
13653	Business travel	Business	122	18209	9927
21768	Business travel	Business	122	4654	48707
23894	Business travel	Business	122	87169	61321
20682	Business travel	Eco Plus	122	43933	900
21956	Business travel	Eco	122	117613	114397
20685	Business travel	Business	122	79823	127361
18474	Business travel	Business	122	102829	87623
17116	Business travel	Business	122	49323	60357
14107	Personal Travel	Eco	122	47498	66095
16503	Business travel	Business	122	70896	115532
16842	Business travel	Eco	122	74506	39660
14450	Personal Travel	Eco Plus	30	95524	64228
14433	Personal Travel	Eco	122	79265	87157
26959	Business travel	Business	122	1797	66044
27980	Business travel	Eco Plus	122	12611	120935
19123	Business travel	Business	122	100335	76961
14574	Personal Travel	Eco	122	85821	58789
12793	Business travel	Business	130	117046	47662
11536	Personal Travel	Eco Plus	130	92712	69812
21135	Business travel	Eco	130	65009	3312
19638	Personal Travel	Eco	130	101912	87273
15464	Business travel	Business	120	82874	101613
24492	Personal Travel	Eco Plus	260	95533	121151
27061	Personal Travel	Eco	130	24507	14991
23654	Business travel	Business	130	126684	93397
17049	Business travel	Eco	3900	65645	1544
29460	Business travel	Business	24	93521	64819
21233	Business travel	Business	4290	75084	71146
21403	Business travel	Business	24	39577	55057
27690	Personal Travel	Business	10	82504	35933
25824	Personal Travel	Eco	24	36343	104632
13872	Business travel	Eco	5	77229	110939
15403	Personal Travel	Eco	24	129798	80290
25262	Business travel	Eco	24	35753	105798
24268	Business travel	Business	130	85698	95154
27566	Personal Travel	Eco	10	1839	26534
22151	Business travel	Business	4320	83035	129507
26497	Personal Travel	Eco	4230	13362	6969
26138	Business travel	Business	56	122731	106515
23246	Business travel	Eco	4380	106932	26763
11082	Business travel	Business	4290	73392	81078
22747	Personal Travel	Eco	5	109966	36868
17868	Business travel	Business	4200	90474	20158
21978	Business travel	Business	10	84274	37987
24887	Business travel	Eco	4140	63486	46654
14273	Business travel	Eco Plus	4380	72722	73144
11469	Business travel	Eco	10	102780	1310
17152	Business travel	Business	4470	2187	43421
13131	Business travel	Business	24	26327	93157
14507	Business travel	Business	4290	21322	83660
14306	Business travel	Business	24	72364	78040
12123	Business travel	Eco	4140	45614	69944
19788	Business travel	Eco Plus	130	97553	95465
26262	Business travel	Business	130	124040	6011
22858	Personal Travel	Eco	189	67166	123375
13866	Business travel	Business	130	9517	128469
23726	Personal Travel	Eco	778	122100	24538
19876	Business travel	Eco	130	53415	42857
18218	Personal Travel	Eco	703	51106	128821
26468	Business travel	Business	846	106618	20953
16214	Business travel	Business	36	34759	2574
20071	Personal Travel	Business	120	114535	50452
22232	Business travel	Business	778	328	57021
15081	Personal Travel	Eco	777	19487	69383
13327	Personal Travel	Business	130	38729	124392
21345	Personal Travel	Eco	130	71635	66714
25446	Business travel	Business	18	45874	87121
22294	Personal Travel	Business	16	48822	110798
18646	Business travel	Eco	16	40118	117767
19240	Business travel	Business	37	119467	66211
27063	Personal Travel	Eco Plus	6	33293	79699
16910	Business travel	Business	130	17681	5149
